"taxon","log_ratio_effect","se_mean","p_value","p_adj_BH"
"Archangium gephyra",3.63244841192729,2.36003214065934,0.193822510652082,0.999970962853531
"Limnoglobus roseus",2.98250370148211,1.96119388617938,0.194636986819885,0.999970962853531
"Nocardia huaxiensis",3.05813176611614,1.98196406645897,0.195342930303226,0.999970962853531
"Stackebrandtia nassauensis",3.44432065206735,2.29740700351638,0.196324232804064,0.999970962853531
"Microbacterium sp. XT11",4.2968804893434,2.74860499480771,0.196368418861766,0.999970962853531
"Streptomyces armeniacus",2.89221657126948,1.84596854021162,0.196411271509857,0.999970962853531
"Opitutus sp. GAS368",3.1051058870659,2.08153604696398,0.19679588205731,0.999970962853531
"Actinomyces weissii",4.46612981728132,2.8046824574468,0.197430687377992,0.999970962853531
"Desulfoglaeba alkanexedens",4.11421652006062,2.66671386390993,0.197703213681045,0.999970962853531
"Guyparkeria halophila",2.80387209020443,1.8755843961144,0.200228456916747,0.999970962853531
"Lacunisphaera limnophila",4.91537515248178,3.18810488294572,0.200289479122325,0.999970962853531
"Sporosarcina sp. 0.2-SM1T-5",3.48703498707212,2.27136095748151,0.200810766554838,0.999970962853531
"Alistipes shahii",2.69782459629606,1.71262435596438,0.202748858674858,0.999970962853531
"Brenneria rubrifaciens",4.60540473056786,2.98019796562527,0.203459936969871,0.999970962853531
"Aureimonas altamirensis",5.62275297801469,3.64821506446206,0.203551246631781,0.999970962853531
"Catenulispora acidiphila",2.84975975501057,1.94023175691653,0.203779581243382,0.999970962853531
"Breznakiella homolactica",3.35187721652912,2.20282158590072,0.205052379785817,0.999970962853531
"Desulfocurvibacter africanus",3.33684213508459,2.24703420977927,0.205090513139283,0.999970962853531
"Leucobacter muris",3.40160568922918,2.22133461397649,0.206302125824115,0.999970962853531
"Nocardia cyriacigeorgica",2.73937547986747,1.87612028417883,0.206927984340302,0.999970962853531
"Oceanithermus profundus",3.7689376370938,2.51041534886416,0.208006660173848,0.999970962853531
"Streptomyces xanthii",3.6406762439372,2.39876409499896,0.208204834772037,0.999970962853531
"Gloeobacter violaceus",3.86103051242606,2.56433568418886,0.208879476069937,0.999970962853531
"Alistipes finegoldii",3.22175515051157,2.10296073574249,0.20887962615413,0.999970962853531
"Pollutimonas sp. M17",2.851268392858,1.90443279813704,0.209089421965598,0.999970962853531
"Streptomyces sp. CdTB01",5.16246977958667,3.39901042046525,0.209239208964172,0.999970962853531
"Faecalibacterium sp. I3-3-33",1.95177774254066,1.22368365052136,0.209887155163782,0.999970962853531
"Tsukamurella tyrosinosolvens",5.67898229673277,3.77068333068314,0.209888788278301,0.999970962853531
"Allomuricauda oceani",3.22050458647103,2.100624106946,0.210620699025159,0.999970962853531
"Faecalibacterium sp. IP-3-29",2.18010757098948,1.38902850955897,0.21071014755729,0.999970962853531
"Lysobacter alkalisoli",3.28193598085008,2.18518147579929,0.21159630621871,0.999970962853531
"Achromobacter pestifer",3.16619604606653,2.10305014837406,0.211763546570236,0.999970962853531
"Actinacidiphila bryophytorum",3.22290806374598,2.14578227945306,0.212404068042132,0.999970962853531
"Paenibacillus sp. RUD330",3.23333214831965,2.21773547345091,0.212536482081285,0.999970962853531
"Thioalkalivibrio versutus",2.99376690629997,1.99179783876602,0.213321659240891,0.999970962853531
"Bifidobacterium choerinum",3.05503212776754,2.15817662970544,0.213443455163068,0.999970962853531
"Sulfidibacter corallicola",2.61394301780468,1.7028631415971,0.214346227992144,0.999970962853531
"Planococcus sp. 107-1",3.70288520648267,2.45563418102775,0.215817688663347,0.999970962853531
"Maricaulis maris",3.51337434617086,2.37871330908741,0.215877835111252,0.999970962853531
"Nocardiopsis dassonvillei",3.26405268801397,2.27390413329886,0.216461273488253,0.999970962853531
"Desulfomicrobium sp. ZS1",3.51969873455487,2.41469663395816,0.216701930731866,0.999970962853531
"Methylorubrum populi",2.79733851469711,1.91086914905082,0.217033323030971,0.999970962853531
"Thermocaproicibacter melissae",1.34962425093763,0.796988539694351,0.218227533536851,0.999970962853531
"Desulfolutivibrio sulfodismutans",4.05332273644316,2.80204239504253,0.218315745339924,0.999970962853531
"Verrucomicrobium spinosum",2.44557011057241,1.69394590771802,0.218340701659681,0.999970962853531
"Paenibacillus sp. PSB04",3.20843186390977,2.25645280666307,0.218442537305489,0.999970962853531
"Sphingomonas sp. S2-65",4.92559868501286,3.34518958657422,0.218696509304845,0.999970962853531
"Pseudosulfitobacter sp. DSM 107133",4.52801563927157,3.06602074421252,0.218756076853114,0.999970962853531
"Dehalogenimonas formicexedens",4.50427163230616,3.05008840204357,0.218874039494156,0.999970962853531
"Alistipes communis",2.64312821963272,1.7537550540979,0.218934885518721,0.999970962853531
"Bifidobacterium sp. ESL0798",5.9532346184662,4.04714346046882,0.219507042881597,0.999970962853531
"Bradyrhizobium sp. CCBAU 51753",3.18858181495399,2.18484013105042,0.21986493652526,0.999970962853531
"Solimonas sp. K1W22B-7",2.9079336963577,2.03051274261575,0.221093372889144,0.999970962853531
"Humisphaera borealis",3.00812036011442,2.13836120896456,0.221644951352917,0.999970962853531
"Intestinimonas butyriciproducens",2.00380810167681,1.30657610376224,0.222178998375705,0.999970962853531
"Janthinobacterium agaricidamnosum",4.32037010447954,2.96732984538113,0.222754848464402,0.999970962853531
"Acidithiobacillus ferriphilus",5.74686933616229,3.93433495951442,0.223056031115433,0.999970962853531
"Novacetimonas hansenii",3.59775498894908,2.51368702646592,0.223164332608187,0.999970962853531
"Xanthomonas oryzae",4.32079586355485,2.93105621096568,0.223822621588796,0.999970962853531
"Luteibacter aegosomaticola",4.52251474644477,3.16177777079911,0.223823651146107,0.999970962853531
"Ruthenibacterium lactatiformans",2.00989626795688,1.31880154666438,0.224305734861712,0.999970962853531
"Hymenobacter cellulosilyticus",4.63579524488289,3.1949245326959,0.224784024057602,0.999970962853531
"Paenibacillus mucilaginosus",3.61832277657385,2.59730508684111,0.225104794429915,0.999970962853531
"Paenibacillus sophorae",4.23532137430306,2.95267760073926,0.22566173811757,0.999970962853531
"Bacillus glycinifermentans",4.35141695735175,3.05041166726272,0.22576552854542,0.999970962853531
"Iamia majanohamensis",3.12935720073711,2.23789073257856,0.22596742723891,0.999970962853531
"Mycetocola sp. JXN-3",4.82370035140502,3.30806744082587,0.226116429151899,0.999970962853531
"Massilistercora timonensis",-0.828217934244466,0.387039132713604,0.226419736974185,0.999970962853531
"Geitlerinema sp. PCC 7407",4.41201824781548,3.12951160312086,0.226731274069532,0.999970962853531
"Nakamurella multipartita",2.92980171669547,2.08391147238535,0.227095033905143,0.999970962853531
"Paracoccus sp. S3-43",3.77229965585281,2.6259435137181,0.227378188380411,0.999970962853531
"Thiocapsa sp.",3.45903099102239,2.38104705498815,0.228081900673753,0.999970962853531
"Mameliella alba",4.11452347413481,2.88775942260748,0.22842042299456,0.999970962853531
"Aureibaculum algae",3.17107802616948,2.19397735137727,0.229731756157471,0.999970962853531
"Nannocystis poenicansa",2.20818007393232,1.47704693065135,0.230755210366571,0.999970962853531
"Pseudodesulfovibrio sp. zrk46",3.23656650960476,2.24602030856401,0.230847179701303,0.999970962853531
"Streptomyces qinzhouensis",3.81107749921902,2.64750641393575,0.231256100192699,0.999970962853531
"Pseudovibrio sp. FO-BEG1",5.73120305779945,4.00749760400798,0.231499446895646,0.999970962853531
"Sphaerobacter thermophilus",2.58670686199696,1.87232177856541,0.232761519027053,0.999970962853531
"Ammonifex degensii",2.50443861944606,1.83210496221451,0.233251388359486,0.999970962853531
"Ancylobacter sp. TS-1",3.12436367873437,2.23475182643234,0.235064466422035,0.999970962853531
"Aquihabitans sp. G128",2.7648236659173,1.95017665021238,0.23513737136765,0.999970962853531
"Chryseobacterium sp. JJR-5R",5.05192390830356,3.55620417275545,0.235423362348788,0.999970962853531
"Luteitalea sp. TBR-22",3.41273562559001,2.44051872394261,0.235516531209351,0.999970962853531
"Limnochorda pilosa",3.27240914579667,2.39669578247963,0.23586913250628,0.999970962853531
"Rhodococcus kroppenstedtii",6.17059908258281,4.08219621102958,0.235956612176738,0.999970962853531
"Thermaerobacter marianensis",3.50949493146566,2.54661834904746,0.23598534662012,0.999970962853531
"Prosthecochloris sp. HL-130-GSB",3.34666398041468,2.35030502826856,0.23670696566532,0.999970962853531
"Streptomyces tubbatahanensis",5.35056010551823,3.78089352316107,0.236734828998892,0.999970962853531
"Pseudofrankia inefficax",3.68486991894433,2.63570975229938,0.237268211652338,0.999970962853531
"Saccharopolyspora gregorii",2.71268408461988,1.96430381754689,0.237303708901385,0.999970962853531
"Chryseolinea soli",3.71802912167784,2.66002103804483,0.237434354781841,0.999970962853531
"Chromobacterium sp. IIBBL 290-4",3.63940644355641,2.60304926482952,0.237599827806028,0.999970962853531
"Caldithrix abyssi",2.34786871014178,1.67996508601779,0.238660076796847,0.999970962853531
"Candidatus Sulfidibacterium hydrothermale",2.80519045414808,2.0271247694085,0.23900032976024,0.999970962853531
"Pirellulimonas nuda",3.33296134598897,2.42866597895826,0.239152131539674,0.999970962853531
"Streptomyces tuirus",5.40151216491636,3.83824101650276,0.239252240350583,0.999970962853531
"Ethanoligenens harbinense",1.02054302795665,0.578661464835692,0.239536763275254,0.999970962853531
"Hydrogenophaga crocea",5.11691990730348,3.65130601284653,0.239568495136755,0.999970962853531
"Acuticoccus sp. I52.16.1",2.6192567251678,1.83580873526287,0.239838348008805,0.999970962853531
"Rubrobacter marinus",2.95391472402236,2.19684544478509,0.240062977313416,0.999970962853531
"Hymenobacter jejuensis",4.18384040878934,3.05579756992172,0.240572655295164,0.999970962853531
"Paenibacillus beijingensis",3.90932528259513,2.81690239507059,0.240828463488778,0.999970962853531
"Paracoccus saliphilus",6.17149760967837,4.17697802288543,0.240972431440635,0.999970962853531
"Pistricoccus aurantiacus",2.71123696240038,1.99885907362478,0.241510400230889,0.999970962853531
"Peptoniphilus ivorii",3.20757254391091,2.39286658237286,0.241628989851519,0.999970962853531
"Deinococcus sp. KNUC1210",2.61607316275897,1.92663381933377,0.242911662316294,0.999970962853531
"Amycolatopsis albispora",3.91218205277864,2.87742630348453,0.24302166543292,0.999970962853531
"Streptomyces sp. WZ-12",4.91558351782385,3.51955625369262,0.24326576743684,0.999970962853531
"Actinoplanes sp. NRRL 3884",3.77177239918125,2.74495572825887,0.243401463072127,0.999970962853531
"Novosphingobium sp. EMRT-2",3.24329090703401,2.3698532116517,0.243415472269607,0.999970962853531
"Paenibacillus sp. FSL R7-0331",3.52349591323755,2.60186939146906,0.243754292061151,0.999970962853531
"Microbacterium sp. zg-B96",3.15887160913703,2.23080549342695,0.243772138800927,0.999970962853531
"Mucisphaera calidilacus",3.72033752076531,2.70346830320995,0.243891805235034,0.999970962853531
"Streptomyces sp. CL7",3.72383769035143,2.71061425058863,0.244000746537047,0.999970962853531
"Rhodanobacter denitrificans",2.96390300936006,2.10364072808993,0.244171602047156,0.999970962853531
"Massilia sp. erpn",6.54339758089357,4.49554991687327,0.244722728917626,0.999970962853531
"Lentisphaera profundi",2.97822393055607,2.23626721007721,0.245449553048991,0.999970962853531
"Stakelama sp. W311",3.57785477533977,2.59267182312177,0.245780170114299,0.999970962853531
"Vescimonas fastidiosa",1.23923251402521,0.785032877334596,0.247116502862059,0.999970962853531
"Vibrio fluvialis",5.85073905225508,4.001233498699,0.247142386434931,0.999970962853531
"Luteitalea pratensis",3.27327723932861,2.44065731093185,0.24759838585363,0.999970962853531
"Lactiplantibacillus pentosus",2.45851708408149,1.75145992264558,0.248621415635471,0.999970962853531
"Cupriavidus metallidurans",3.45315128963238,2.58636841302572,0.248632215093594,0.999970962853531
"Deinococcus deserti",2.80976197854569,2.08667235100379,0.249044905501068,0.999970962853531
"Thermus sp. CCB_US3_UF1",2.77148032599952,1.99672807538524,0.249072567586186,0.999970962853531
"Vibrio campbellii",4.17438548648548,3.12057153943377,0.249428047515317,0.999970962853531
"Pseudomonas mendocina",2.99017992084572,2.2747560331243,0.249665881436097,0.999970962853531
"Pseudodesulfovibrio nedwellii",6.08673935161996,4.17134472139864,0.249864795467282,0.999970962853531
"Methylocystis rosea",2.69520364734654,1.98810837331049,0.250739767139933,0.999970962853531
"Mesoterricola sediminis",3.5590180655978,2.67311459660768,0.250961469909016,0.999970962853531
"Turneriella parva",3.88538270315165,2.90566497039413,0.250999580252569,0.999970962853531
"Cutibacterium avidum",3.52925913065592,2.57274338298568,0.251747924888787,0.999970962853531
"Thioalkalivibrio sp. K90mix",3.39823530861973,2.54042555722953,0.251763432882128,0.999970962853531
"Bradyrhizobium sp. CB1717",5.00101332280743,3.69047156850688,0.251785466366381,0.999970962853531
"Polymorphum gilvum",3.8008200592989,2.80676659148651,0.252491668925911,0.999970962853531
"Comamonas testosteroni",3.531713265171,2.69302361891685,0.252715981927778,0.999970962853531
"Deinococcus sp. AJ005",2.93007687341168,2.1624776344473,0.252838361621804,0.999970962853531
"Trichlorobacter lovleyi",3.01802190240367,2.27691141267106,0.25284903871442,0.999970962853531
"Variovorax sp. RA8",4.71540959987503,3.47463722104748,0.253366203728102,0.999970962853531
"Geobacter sp. FeAm09",2.97750165916523,2.29410224697356,0.253782021322095,0.999970962853531
"Faecalibacterium sp. IP-1-18",1.89935797639546,1.34435337234754,0.254010664196655,0.999970962853531
"Kribbella sp. CA-293567",3.44301753405075,2.53004813301909,0.254755366086873,0.999970962853531
"Hymenobacter sp. BT18",4.54330747958448,3.41477393024904,0.25520565378813,0.999970962853531
"Methyloversatilis sp. RAC08",3.12161266397771,2.35049202594675,0.255254271626248,0.999970962853531
"Nitratidesulfovibrio vulgaris",4.31965887277955,3.28232862420859,0.255595768164584,0.999970962853531
"Bradyrhizobium sp. CCBAU 51765",6.20807746794426,4.37403930003849,0.255922328408667,0.999970962853531
"Actinoplanes teichomyceticus",5.62793427330013,4.1985284882336,0.25618451976151,0.999970962853531
"Ruegeria sp. YS9",5.58881572508762,3.9588798403028,0.256288973143199,0.999970962853531
"Sediminicoccus rosea",3.68988060989386,2.78679067050207,0.256327488988484,0.999970962853531
"Desulfotalea psychrophila",4.29956822762894,3.19568374307228,0.256727275498996,0.999970962853531
"Roseimicrobium sp. ORNL1",3.50345212867723,2.60641533480414,0.257000723124721,0.999970962853531
"Actinomyces wuliandei",6.02581870109222,4.27422283597495,0.257378682265939,0.999970962853531
"Paenibacillus cellulosilyticus",3.03550635068392,2.25239923357208,0.258149113048449,0.999970962853531
"Croceicoccus marinus",3.27494637532283,2.48173622756915,0.258218583064649,0.999970962853531
"Actinomyces urogenitalis",3.09275340539194,2.31053291454441,0.258413645081688,0.999970962853531
"Arachidicoccus soli",3.60542582090888,2.74958605331712,0.258533388906983,0.999970962853531
"Rathayibacter sp. VKM Ac-2760",5.65333028474029,3.94251143705924,0.258941330776959,0.999970962853531
"Sphingomonas aerolata",2.33326856056422,1.70068031889731,0.259279708082323,0.999970962853531
"Aeromicrobium yanjiei",2.98086157339706,2.15730445989964,0.259299172763658,0.999970962853531
"Mycobacteroides abscessus",3.31634776402484,2.56382764576664,0.259500236753019,0.999970962853531
"Amycolatopsis sp. FDAARGOS 1241",2.46656461514099,1.88567815375188,0.259818216369778,0.999970962853531
"Rhizobium indicum",5.88015720407679,4.15488821221008,0.25985863775459,0.999970962853531
"Dyella terrae",3.14670477578113,2.2848488131986,0.259877145879579,0.999970962853531
"Rhodospirillum centenum",2.82580456863288,2.17043385673986,0.260451025770564,0.999970962853531
"Salinibacter ruber",3.48626747852332,2.6814952083103,0.261033363575665,0.999970962853531
